County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Texas,--,27513735,30453083,17078454,14562087,24068624,22421178,3734229,1241763,271813,8302974,850859,,,,,,,,,,,,,
Federal Long-Term Care Vaccination Program,--,720525,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,
Federal Pharmacy Retail Vaccination Program,--,5509700,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,
Anderson,4/5N,17870,40770,23461,19723,50661,48045,8658,2051,833,20206,1574,,,,,,,,,,,,,
Andrews,9/10,6100,14472,7990,6770,14863,13503,1833,309,106,5450,41,,,,,,,,,,,,,
Angelina,4/5N,58100,68223,38431,32546,72486,67056,14422,6534,1752,28054,3266,,,,,,,,,,,,,
Aransas,11,6840,26159,14552,12516,20834,19803,6791,370,252,6701,39,,,,,,,,,,,,,
Archer,2/3,3200,7158,3985,3542,7388,6921,1677,80,13,2381,330,,,,,,,,,,,,,
Armstrong,1,2100,1297,726,612,1584,1499,470,32,86,466,0,,,,,,,,,,,,,
Atascosa,8,19000,44707,25023,21235,41738,38768,7605,1124,651,15239,1557,,,,,,,,,,,,,
Austin,6/5S,8700,25772,14956,12697,25335,23704,5933,667,396,7873,1079,,,,,,,,,,,,,
Bailey,1,24135,4877,2805,2315,5603,5089,1036,114,74,1982,0,,,,,,,,,,,,,
Bandera,8,5100,18091,10276,8974,20596,19763,6439,352,180,6555,20,,,,,,,,,,,,,
Bastrop,7,62200,90721,51662,41878,74173,68839,13865,1462,696,29356,2746,,,,,,,,,,,,,
Baylor,2/3,5550,2603,1435,1299,2992,2793,844,137,97,908,0,,,,,,,,,,,,,
Bee,11,83660,29103,16194,13526,28034,26496,4091,981,684,11359,989,,,,,,,,,,,,,
Bell,7,222970,260166,147254,123022,294905,272969,40534,15894,2466,95066,12910,,,,,,,,,,,,,
Bexar,8,1502800,2276128,1266652,1082815,1661614,1552823,247843,100704,17248,614646,61232,,,,,,,,,,,,,
Blanco,7,5600,11416,6320,5552,10598,10092,3004,90,102,3388,303,,,,,,,,,,,,,
Borden,9/10,0,370,223,180,569,543,174,9,0,163,0,,,,,,,,,,,,,
Bosque,7,11100,14553,8368,7047,16110,15224,4741,624,407,5126,579,,,,,,,,,,,,,
Bowie,4/5N,67090,56742,32674,27299,78795,73689,15832,6332,1467,29102,3303,,,,,,,,,,,,,
Brazoria,6/5S,224000,380529,210078,185595,310503,287683,45752,9762,2648,105966,12034,,,,,,,,,,,,,
Brazos,7,176390,212408,118583,100904,198148,186843,21693,7514,1414,59619,6083,,,,,,,,,,,,,
Brewster,9/10,5100,9158,5239,4400,8071,7706,2231,303,0,2579,255,,,,,,,,,,,,,
Briscoe,1,1200,1098,597,532,1352,1272,404,19,0,452,0,,,,,,,,,,,,,
Brooks,11,3400,8048,4517,3919,5714,5317,1308,323,246,2253,22,,,,,,,,,,,,,
Brown,2/3,14800,24334,14880,13070,32897,30883,7720,1663,911,11188,1112,,,,,,,,,,,,,
Burleson,7,4700,15161,8604,7486,15888,14869,3867,143,218,5600,518,,,,,,,,,,,,,
Burnet,7,38215,43344,24738,21165,41525,39239,10999,1823,595,13132,94,,,,,,,,,,,,,
Caldwell,7,15100,41583,23876,19870,37400,34853,6512,1286,524,14114,1294,,,,,,,,,,,,,
Calhoun,8,7300,19657,11397,9785,17988,16817,3981,470,384,6161,53,,,,,,,,,,,,,
Callahan,2/3,3500,8962,5145,4441,11949,11263,2958,146,122,4094,442,,,,,,,,,,,,,
Cameron,11,377955,563294,313347,267617,339698,311689,58607,29737,6315,127806,17059,,,,,,,,,,,,,
Camp,4/5N,1800,9491,5429,4369,10774,10031,2494,207,152,3927,0,,,,,,,,,,,,,
Carson,1,1800,3601,1994,1713,5073,4718,1250,60,0,1547,240,,,,,,,,,,,,,
Cass,4/5N,5100,17586,10243,8651,25670,24182,6856,1216,550,9010,1125,,,,,,,,,,,,,
Castro,1,3100,5674,3250,2599,6026,5607,1236,121,174,2168,341,,,,,,,,,,,,,
Chambers,6/5S,37400,37370,21016,17329,35653,33062,5259,958,244,12484,1539,,,,,,,,,,,,,
Cherokee,4/5N,18070,34578,20127,16632,44073,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,5000,5913,3512,3174,6419,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,14645,7959,4382,3909,9145,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,1830,1080,944,2361,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,2274,1272,1080,2889,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3700,5404,3049,2620,7133,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,2/3,763700,1239414,674789,597268,865275,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2200,1583,941,781,2432,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,12600,19259,11271,9640,18273,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,94530,167579,93889,82232,133278,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,2/3,6890,10567,6037,5214,11640,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,9/10,2000,2387,1395,1125,2382,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,28220,16087,13398,34774,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,51742,29125,24615,64702,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,922,526,470,1181,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,3258,1957,1330,3834,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2742,1499,1279,2885,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,4657,2543,2226,4779,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,2214,1192,1039,1824,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,5770,3387,2485,5706,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,2751870,1538790,1300676,2181224,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,7370,4299,3606,10475,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,16231,9080,7926,17091,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,13522,7691,6548,14756,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,3208,1800,1515,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,974546,528931,473302,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1245,711,627,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,13741,8218,5629,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,2225,1253,1040,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,12752,7298,5945,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,11294,6594,5460,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,125411,70260,58302,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1328,731,625,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,1087839,601791,518019,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,168792,94674,79919,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,26972,15335,12828,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,13739,7748,6357,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,24322,14012,11994,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,23316,13568,11255,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,2406,1409,1198,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,4414,2462,2153,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,933,550,419,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,1023747,560631,493887,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,6751,3948,3251,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,12999,7481,6344,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,16783,10456,8892,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,7787,4558,3739,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,367914,199186,178842,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,4801,3048,2835,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,26697,14742,12887,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,1078,602,512,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,5848,3254,2865,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,17541,10233,8791,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,14669,8340,7190,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,98955,58045,49154,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,102407,56893,48254,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,26719,15248,12745,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,156115,88748,78072,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,23078,13295,11526,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,2229,1269,1112,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,7103,4121,3521,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3723,2202,1969,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,3058,1750,1570,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
Hardin,6/5S,11800,38610,21842,17996,48425,45112,9762,1003,527,16190,1814,,,,,,,,,,,,,
Harris,6/5S,3395220,5151431,2907531,2461898,3873534,3601939,514167,225769,27623,1408024,148273,,,,,,,,,,,,,
Harrison,4/5N,16870,44436,25551,21527,55838,51900,11607,3063,608,20509,2169,,,,,,,,,,,,,
Hartley,1,1475,4872,2802,2258,4854,4561,861,196,94,1669,253,,,,,,,,,,,,,
Haskell,2/3,3200,3817,2192,1804,5059,4831,1266,123,68,1872,187,,,,,,,,,,,,,
Hays,7,170240,252278,142200,121255,195999,183380,26187,5488,1907,61462,6431,,,,,,,,,,,,,
Hemphill,1,3100,2631,1570,1369,3122,2827,606,104,98,1066,0,,,,,,,,,,,,,
Henderson,4/5N,23170,57709,32886,27815,71288,67238,18534,2043,998,26544,1787,,,,,,,,,,,,,
Hidalgo,11,641140,1116003,623546,528008,681678,620824,98328,54962,17074,286328,36161,,,,,,,,,,,,,
Hill,7,10400,25041,14877,12347,31136,29198,7684,862,523,11381,1209,,,,,,,,,,,,,
Hockley,1,5500,17007,9760,8265,19075,17799,3453,483,263,6829,887,,,,,,,,,,,,,
Hood,2/3,31570,53935,29600,25992,53157,50193,15416,1720,867,16867,147,,,,,,,,,,,,,
Hopkins,4/5N,14810,25520,14478,12110,31222,29175,6887,1192,620,11166,1299,,,,,,,,,,,,,
Houston,4/5N,6800,16458,9466,7984,19962,18929,5176,634,538,7399,631,,,,,,,,,,,,,
Howard,9/10,7900,21663,12706,10715,31311,29544,4813,1456,454,12143,858,,,,,,,,,,,,,
Hudspeth,9/10,2000,5480,3188,2852,4139,3979,775,33,0,1778,145,,,,,,,,,,,,,
Hunt,2/3,39410,71208,40335,34059,82800,77878,15810,4112,947,31096,2723,,,,,,,,,,,,,
Hutchinson,1,4900,12787,7126,6049,17397,16258,3581,504,246,6098,741,,,,,,,,,,,,,
Irion,9/10,0,1155,638,549,1292,1234,328,15,0,429,0,,,,,,,,,,,,,
Jack,2/3,3900,5899,3344,2874,7655,7230,1515,198,149,2732,284,,,,,,,,,,,,,
Jackson,8,11060,11466,6419,5487,12264,11425,2720,380,237,4205,674,,,,,,,,,,,,,
Jasper,4/5N,15270,22759,13006,10932,29963,28056,7187,1597,374,11687,1173,,,,,,,,,,,,,
Jeff Davis,9/10,1400,2222,1214,1077,2246,2180,812,28,0,685,0,,,,,,,,,,,,,
Jefferson,6/5S,241300,219361,122230,101738,209484,197382,37595,13127,2431,90120,6898,,,,,,,,,,,,,
Jim Hogg,11,1400,5677,3203,2524,4107,3791,890,14,60,1572,0,,,,,,,,,,,,,
Jim Wells,11,35525,41788,23403,19444,32896,30579,6358,3897,985,12474,1370,,,,,,,,,,,,,
Johnson,2/3,105100,140183,77919,66698,145438,135345,25151,3559,1471,53224,5814,,,,,,,,,,,,,
Jones,2/3,3300,14363,8818,7416,17778,17011,3188,337,254,6981,525,,,,,,,,,,,,,
Karnes,8,14520,14056,8027,7089,13389,12669,2211,370,244,5177,505,,,,,,,,,,,,,
Kaufman,2/3,65950,121589,68433,57449,110544,102341,16113,2857,1189,40613,4498,,,,,,,,,,,,,
Kendall,8,19400,52056,29059,25539,40495,37890,9152,1091,801,12702,160,,,,,,,,,,,,,
Kenedy,11,0,432,234,203,333,321,68,1,0,139,0,,,,,,,,,,,,,
Kent,2/3,0,514,296,251,646,615,201,13,60,198,0,,,,,,,,,,,,,
Kerr,8,20100,45414,25599,22142,46093,43793,14769,2805,1022,13990,1087,,,,,,,,,,,,,
Kimble,9/10,2900,3416,1937,1629,3832,3651,1288,90,0,1243,0,,,,,,,,,,,,,
King,1,0,86,53,40,215,205,51,7,0,69,0,,,,,,,,,,,,,
Kinney,8,2400,2945,1685,1339,3211,3050,910,11,0,1171,0,,,,,,,,,,,,,
Kleberg,11,59725,35618,19507,16707,25919,24188,4046,1401,341,9265,870,,,,,,,,,,,,,
Knox,2/3,2300,2468,1384,1222,3024,2808,736,95,127,976,182,,,,,,,,,,,,,
La Salle,8,24535,8323,4849,4165,6477,6212,1018,22,60,2410,0,,,,,,,,,,,,,
Lamar,4/5N,28200,33627,18961,16231,41942,39402,9726,3115,745,14986,1612,,,,,,,,,,,,,
Lamb,1,2400,9415,5366,4576,10452,9740,2240,454,226,3968,536,,,,,,,,,,,,,
Lampasas,7,5000,16255,9457,7934,18448,17366,4322,348,284,6457,0,,,,,,,,,,,,,
Lavaca,8,8700,15266,8774,7783,17169,16004,4775,820,612,5435,476,,,,,,,,,,,,,
Lee,7,5900,14242,8086,6891,14935,13993,3219,334,226,5333,494,,,,,,,,,,,,,
