County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Texas,--,27513735,25100636,14013934,12073363,24068624,22421178,3734229,1241763,271813,8302974,850859,,,,,,,,,,,,,
Federal Long-Term Care Vaccination Program,--,720525,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,
Federal Pharmacy Retail Vaccination Program,--,5509700,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,
Anderson,4/5N,17870,32853,18776,16259,50661,48045,8658,2051,833,20206,1574,,,,,,,,,,,,,
Andrews,9/10,6100,11786,6388,5634,14863,13503,1833,309,106,5450,41,,,,,,,,,,,,,
Angelina,4/5N,58100,53484,29631,26083,72486,67056,14422,6534,1752,28054,3266,,,,,,,,,,,,,
Aransas,11,6840,21721,12095,10446,20834,19803,6791,370,252,6701,39,,,,,,,,,,,,,
Archer,2/3,3200,5993,3282,3035,7388,6921,1677,80,13,2381,330,,,,,,,,,,,,,
Armstrong,1,2100,1125,628,528,1584,1499,470,32,86,466,0,,,,,,,,,,,,,
Atascosa,8,19000,34894,19476,16797,41738,38768,7605,1124,651,15239,1557,,,,,,,,,,,,,
Austin,6/5S,8700,21653,12524,10906,25335,23704,5933,667,396,7873,1079,,,,,,,,,,,,,
Bailey,1,24135,4127,2331,2011,5603,5089,1036,114,74,1982,0,,,,,,,,,,,,,
Bandera,8,5100,15516,8743,7782,20596,19763,6439,352,180,6555,20,,,,,,,,,,,,,
Bastrop,7,62200,70933,40658,32560,74173,68839,13865,1462,696,29356,2746,,,,,,,,,,,,,
Baylor,2/3,5550,2231,1210,1129,2992,2793,844,137,97,908,0,,,,,,,,,,,,,
Bee,11,83660,23722,12901,11367,28034,26496,4091,981,684,11359,989,,,,,,,,,,,,,
Bell,7,222970,194272,109242,93602,294905,272969,40534,15894,2466,95066,12910,,,,,,,,,,,,,
Bexar,8,1502800,1890448,1050975,898100,1661614,1552823,247843,100704,17248,614646,61232,,,,,,,,,,,,,
Blanco,7,5600,10115,5537,4959,10598,10092,3004,90,102,3388,303,,,,,,,,,,,,,
Borden,9/10,0,290,164,150,569,543,174,9,0,163,0,,,,,,,,,,,,,
Bosque,7,11100,12265,6909,6110,16110,15224,4741,624,407,5126,579,,,,,,,,,,,,,
Bowie,4/5N,67090,44055,25371,21564,78795,73689,15832,6332,1467,29102,3303,,,,,,,,,,,,,
Brazoria,6/5S,224000,316875,174268,155621,310503,287683,45752,9762,2648,105966,12034,,,,,,,,,,,,,
Brazos,7,176390,181361,100621,86818,198148,186843,21693,7514,1414,59619,6083,,,,,,,,,,,,,
Brewster,9/10,5100,8252,4702,4012,8071,7706,2231,303,0,2579,255,,,,,,,,,,,,,
Briscoe,1,1200,931,497,460,1352,1272,404,19,0,452,0,,,,,,,,,,,,,
Brooks,11,3400,6477,3627,3133,5714,5317,1308,323,246,2253,22,,,,,,,,,,,,,
Brown,2/3,14800,19259,11835,10847,32897,30883,7720,1663,911,11188,1112,,,,,,,,,,,,,
Burleson,7,4700,12467,7014,6294,15888,14869,3867,143,218,5600,518,,,,,,,,,,,,,
