County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Texas,--,27513735,28413096,16140226,13410174,24068624,22421178,3734229,1241763,271813,8302974,850859,,,,,,,,,,,,,
Federal Long-Term Care Vaccination Program,--,720525,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,
Federal Pharmacy Retail Vaccination Program,--,5509700,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,
Anderson,4/5N,17870,37399,21719,18040,50661,48045,8658,2051,833,20206,1574,,,,,,,,,,,,,
Andrews,9/10,6100,13268,7397,6147,14863,13503,1833,309,106,5450,41,,,,,,,,,,,,,
Angelina,4/5N,58100,61736,35277,29106,72486,67056,14422,6534,1752,28054,3266,,,,,,,,,,,,,
Aransas,11,6840,24388,13883,11400,20834,19803,6791,370,252,6701,39,,,,,,,,,,,,,
Archer,2/3,3200,6626,3707,3272,7388,6921,1677,80,13,2381,330,,,,,,,,,,,,,
Armstrong,1,2100,1229,698,569,1584,1499,470,32,86,466,0,,,,,,,,,,,,,
Atascosa,8,19000,40879,23447,18928,41738,38768,7605,1124,651,15239,1557,,,,,,,,,,,,,
Austin,6/5S,8700,24043,14173,11719,25335,23704,5933,667,396,7873,1079,,,,,,,,,,,,,
Bailey,1,24135,4597,2659,2178,5603,5089,1036,114,74,1982,0,,,,,,,,,,,,,
Bandera,8,5100,17121,9843,8402,20596,19763,6439,352,180,6555,20,,,,,,,,,,,,,
Bastrop,7,62200,82750,48065,37364,74173,68839,13865,1462,696,29356,2746,,,,,,,,,,,,,
Baylor,2/3,5550,2356,1309,1171,2992,2793,844,137,97,908,0,,,,,,,,,,,,,
Bee,11,83660,26667,15025,12242,28034,26496,4091,981,684,11359,989,,,,,,,,,,,,,
Bell,7,222970,229878,132569,107017,294905,272969,40534,15894,2466,95066,12910,,,,,,,,,,,,,
Bexar,8,1502800,2133529,1203934,999649,1661614,1552823,247843,100704,17248,614646,61232,,,,,,,,,,,,,
Blanco,7,5600,10929,6112,5259,10598,10092,3004,90,102,3388,303,,,,,,,,,,,,,
Borden,9/10,0,323,192,157,569,543,174,9,0,163,0,,,,,,,,,,,,,
Bosque,7,11100,13410,7736,6512,16110,15224,4741,624,407,5126,579,,,,,,,,,,,,,
Bowie,4/5N,67090,51841,30343,24672,78795,73689,15832,6332,1467,29102,3303,,,,,,,,,,,,,
Brazoria,6/5S,224000,356918,200215,171377,310503,287683,45752,9762,2648,105966,12034,,,,,,,,,,,,,
Brazos,7,176390,199032,111978,93861,198148,186843,21693,7514,1414,59619,6083,,,,,,,,,,,,,
Brewster,9/10,5100,8782,5021,4237,8071,7706,2231,303,0,2579,255,,,,,,,,,,,,,
Briscoe,1,1200,1037,563,503,1352,1272,404,19,0,452,0,,,,,,,,,,,,,
Brooks,11,3400,7488,4272,3529,5714,5317,1308,323,246,2253,22,,,,,,,,,,,,,
Brown,2/3,14800,21951,13820,11679,32897,30883,7720,1663,911,11188,1112,,,,,,,,,,,,,
Burleson,7,4700,13941,8025,6807,15888,14869,3867,143,218,5600,518,,,,,,,,,,,,,
Burnet,7,38215,40206,23304,19386,41525,39239,10999,1823,595,13132,94,,,,,,,,,,,,,
Caldwell,7,15100,37733,22114,17673,37400,34853,6512,1286,524,14114,1294,,,,,,,,,,,,,
Calhoun,8,7300,18321,10874,8934,17988,16817,3981,470,384,6161,53,,,,,,,,,,,,,
Callahan,2/3,3500,8117,4774,3950,11949,11263,2958,146,122,4094,442,,,,,,,,,,,,,
Cameron,11,377955,528212,298448,246632,339698,311689,58607,29737,6315,127806,17059,,,,,,,,,,,,,
Camp,4/5N,1800,8598,4980,3915,10774,10031,2494,207,152,3927,0,,,,,,,,,,,,,
Carson,1,1800,3334,1881,1552,5073,4718,1250,60,0,1547,240,,,,,,,,,,,,,
Cass,4/5N,5100,15985,9502,7749,25670,24182,6856,1216,550,9010,1125,,,,,,,,,,,,,
Castro,1,3100,5095,3060,2210,6026,5607,1236,121,174,2168,341,,,,,,,,,,,,,
Chambers,6/5S,37400,33621,19347,15205,35653,33062,5259,958,244,12484,1539,,,,,,,,,,,,,
Cherokee,4/5N,18070,30729,18011,14837,44073,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,5000,5568,3327,3003,6419,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,14645,7335,4023,3628,9145,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,1706,1007,893,2361,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,2142,1213,1002,2889,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3700,5035,2873,2412,7133,6721,2119,342,162,2379,289,,,,,,,,,,,,,
