County Name,Public Health Region (PHR),Total Doses Allocated,Vaccine Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,"Population
12+","Population, 16+","Population, 65+","Population, Phase 1A Healthcare Workers","Population, Phase 1A Long-term Care Residents","Population, 16-64
 Any Medical Condition","Population, Education and Child Care Personnel",,,,,,,,,,,,,
Texas,--,27513735,22268133,12792216,10320821,24068624,22421178,3734229,1241763,271813,8302974,850859,,,,,,,,,,,,,
Federal Long-Term Care Vaccination Program,--,720525,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,
Federal Pharmacy Retail Vaccination Program,--,5509700,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,
Anderson,4/5N,17870,29320,17621,13697,50661,48045,8658,2051,833,20206,1574,,,,,,,,,,,,,
Andrews,9/10,6100,11194,6105,5294,14863,13503,1833,309,106,5450,41,,,,,,,,,,,,,
Angelina,4/5N,58100,49181,27642,23439,72486,67056,14422,6534,1752,28054,3266,,,,,,,,,,,,,
Aransas,11,6840,20375,11484,9586,20834,19803,6791,370,252,6701,39,,,,,,,,,,,,,
Archer,2/3,3200,5707,3144,2870,7388,6921,1677,80,13,2381,330,,,,,,,,,,,,,
Armstrong,1,2100,1076,605,497,1584,1499,470,32,86,466,0,,,,,,,,,,,,,
Atascosa,8,19000,30260,17480,13973,41738,38768,7605,1124,651,15239,1557,,,,,,,,,,,,,
Austin,6/5S,8700,18915,11018,9110,25335,23704,5933,667,396,7873,1079,,,,,,,,,,,,,
Bailey,1,24135,3997,2248,1948,5603,5089,1036,114,74,1982,0,,,,,,,,,,,,,
Bandera,8,5100,14030,8058,6876,20596,19763,6439,352,180,6555,20,,,,,,,,,,,,,
Bastrop,7,62200,61977,37051,26845,74173,68839,13865,1462,696,29356,2746,,,,,,,,,,,,,
Baylor,2/3,5550,2169,1177,1091,2992,2793,844,137,97,908,0,,,,,,,,,,,,,
Bee,11,83660,22151,12208,10396,28034,26496,4091,981,684,11359,989,,,,,,,,,,,,,
Bell,7,222970,167364,97431,77422,294905,272969,40534,15894,2466,95066,12910,,,,,,,,,,,,,
Bexar,8,1502800,1588436,908624,727029,1661614,1552823,247843,100704,17248,614646,61232,,,,,,,,,,,,,
Blanco,7,5600,9497,5275,4571,10598,10092,3004,90,102,3388,303,,,,,,,,,,,,,
Borden,9/10,0,274,158,138,569,543,174,9,0,163,0,,,,,,,,,,,,,
Bosque,7,11100,11684,6659,5729,16110,15224,4741,624,407,5126,579,,,,,,,,,,,,,
Bowie,4/5N,67090,38779,22742,18679,78795,73689,15832,6332,1467,29102,3303,,,,,,,,,,,,,
Brazoria,6/5S,224000,286631,161958,136327,310503,287683,45752,9762,2648,105966,12034,,,,,,,,,,,,,
Brazos,7,176390,167125,95097,77458,198148,186843,21693,7514,1414,59619,6083,,,,,,,,,,,,,
Brewster,9/10,5100,7928,4550,3809,8071,7706,2231,303,0,2579,255,,,,,,,,,,,,,
Briscoe,1,1200,904,481,446,1352,1272,404,19,0,452,0,,,,,,,,,,,,,
Brooks,11,3400,5879,3267,2718,5714,5317,1308,323,246,2253,22,,,,,,,,,,,,,
Brown,2/3,14800,17550,11095,9694,32897,30883,7720,1663,911,11188,1112,,,,,,,,,,,,,
Burleson,7,4700,11627,6666,5733,15888,14869,3867,143,218,5600,518,,,,,,,,,,,,,
Burnet,7,38215,32742,19035,15805,41525,39239,10999,1823,595,13132,94,,,,,,,,,,,,,
Caldwell,7,15100,27934,16756,12826,37400,34853,6512,1286,524,14114,1294,,,,,,,,,,,,,
Calhoun,8,7300,14079,8176,7091,17988,16817,3981,470,384,6161,53,,,,,,,,,,,,,
Callahan,2/3,3500,6726,3835,3348,11949,11263,2958,146,122,4094,442,,,,,,,,,,,,,
Cameron,11,377955,412911,236530,189609,339698,311689,58607,29737,6315,127806,17059,,,,,,,,,,,,,
Camp,4/5N,1800,6968,3974,3220,10774,10031,2494,207,152,3927,0,,,,,,,,,,,,,
Carson,1,1800,2808,1542,1336,5073,4718,1250,60,0,1547,240,,,,,,,,,,,,,
Cass,4/5N,5100,12537,7388,6182,25670,24182,6856,1216,550,9010,1125,,,,,,,,,,,,,
Castro,1,3100,4056,2318,1875,6026,5607,1236,121,174,2168,341,,,,,,,,,,,,,
Chambers,6/5S,37400,23753,14470,9908,35653,33062,5259,958,244,12484,1539,,,,,,,,,,,,,
Cherokee,4/5N,18070,23285,13519,11288,44073,40876,9444,1500,738,16376,1511,,,,,,,,,,,,,
Childress,1,5000,4825,2817,2560,6419,6094,1165,251,136,2395,0,,,,,,,,,,,,,
Clay,2/3,14645,6588,3562,3282,9145,8666,2484,136,60,3011,384,,,,,,,,,,,,,
Cochran,1,1400,1424,838,755,2361,2188,468,57,0,956,0,,,,,,,,,,,,,
Coke,9/10,0,1897,1059,889,2889,2756,947,47,130,899,0,,,,,,,,,,,,,
Coleman,2/3,3700,4176,2346,2034,7133,6721,2119,342,162,2379,289,,,,,,,,,,,,,
Collin,2/3,763700,966953,542212,450164,865275,801716,116575,38139,7817,236374,34589,,,,,,,,,,,,,
Collingsworth,1,2200,1405,806,706,2432,2263,555,80,92,847,0,,,,,,,,,,,,,
Colorado,6/5S,12600,14980,8850,7614,18273,17107,4850,853,477,5957,613,,,,,,,,,,,,,
Comal,8,94530,122941,71606,57925,133278,125307,28528,5457,1845,38712,4242,,,,,,,,,,,,,
Comanche,2/3,6890,8137,4609,4099,11640,10944,3330,330,292,3738,455,,,,,,,,,,,,,
Concho,9/10,2000,1924,1132,879,2382,2288,689,76,66,815,0,,,,,,,,,,,,,
Cooke,2/3,18500,21421,12377,9995,34774,32675,7804,948,552,11640,1051,,,,,,,,,,,,,
Coryell,7,38595,33588,19970,15046,64702,60428,8040,1178,610,22789,2014,,,,,,,,,,,,,
Cottle,2/3,0,787,444,396,1181,1123,339,5,0,446,0,,,,,,,,,,,,,
Crane,9/10,3550,2225,1379,871,3834,3554,594,71,110,1353,0,,,,,,,,,,,,,
Crockett,9/10,0,2163,1183,1008,2885,2694,612,31,56,1031,0,,,,,,,,,,,,,
Crosby,1,4050,3685,1986,1761,4779,4421,1085,98,115,1771,284,,,,,,,,,,,,,
Culberson,9/10,2000,1863,985,884,1824,1746,480,67,0,722,0,,,,,,,,,,,,,
Dallam,1,28810,4430,2534,1938,5706,5217,857,40,0,2067,0,,,,,,,,,,,,,
Dallas,2/3,1962805,2013125,1166410,916499,2181224,2028105,292117,142713,21399,730851,83452,,,,,,,,,,,,,
Dawson,9/10,4600,5247,3182,2422,10475,9789,1898,304,112,4206,475,,,,,,,,,,,,,
DeWitt,8,7100,11591,6686,5490,17091,16110,4035,319,438,6110,1055,,,,,,,,,,,,,
Deaf Smith,1,5000,9241,5391,4452,14756,13439,2423,238,147,5332,0,,,,,,,,,,,,,
Delta,4/5N,1700,2443,1353,1181,4476,4222,1118,379,100,1580,0,,,,,,,,,,,,,
Denton,2/3,567070,759146,423890,357078,750269,697330,93499,23806,5913,257836,22330,,,,,,,,,,,,,
Dickens,1,0,1010,568,511,1943,1858,525,21,0,689,0,,,,,,,,,,,,,
Dimmit,8,23265,8573,4828,3789,8187,7539,1749,238,175,3179,48,,,,,,,,,,,,,
Donley,1,1400,1780,1032,802,2837,2716,804,27,65,918,0,,,,,,,,,,,,,
Duval,11,3800,9141,5273,4287,9183,8600,2031,69,150,3541,482,,,,,,,,,,,,,
Eastland,2/3,7340,8638,5113,4201,15879,14970,4054,860,389,5393,591,,,,,,,,,,,,,
Ector,9/10,117100,88462,49514,41384,131546,120896,15970,5303,1016,50679,428,,,,,,,,,,,,,
Edwards,8,0,1054,584,492,1648,1555,561,24,0,528,0,,,,,,,,,,,,,
El Paso,9/10,713000,835054,477721,380812,688420,640180,105175,35065,8383,245567,27330,,,,,,,,,,,,,
Ellis,2/3,130520,121141,69729,55860,153077,141665,24288,3985,1994,54463,6578,,,,,,,,,,,,,
Erath,2/3,24600,20368,11513,9694,37010,34875,6256,1250,481,12564,1079,,,,,,,,,,,,,
Falls,7,30755,9593,5604,4242,14863,14049,3226,328,187,5671,486,,,,,,,,,,,,,
Fannin,2/3,37695,17908,10409,8827,30562,28874,6588,962,614,10987,1108,,,,,,,,,,,,,
Fayette,7,8700,16793,9980,8096,22151,20879,6679,998,647,6844,671,,,,,,,,,,,,,
Fisher,2/3,2200,1877,1060,947,3277,3088,961,101,28,1061,0,,,,,,,,,,,,,
Floyd,1,2300,3455,1921,1685,4667,4371,1070,132,68,1723,0,,,,,,,,,,,,,
Foard,2/3,1700,717,410,337,1003,962,315,7,80,332,0,,,,,,,,,,,,,
Fort Bend,6/5S,528850,785815,447285,363345,665167,616413,93851,24721,4977,175581,19047,,,,,,,,,,,,,
Franklin,4/5N,3200,5110,2990,2468,9186,8554,2367,169,163,2871,0,,,,,,,,,,,,,
Freestone,7,4400,8882,5463,4033,16823,15808,3996,553,261,6319,689,,,,,,,,,,,,,
Frio,8,13450,11152,6738,5207,17090,16121,2499,186,166,6797,28,,,,,,,,,,,,,
Gaines,9/10,5100,5625,3265,2816,16201,14548,1907,323,95,6156,717,,,,,,,,,,,,,
Galveston,6/5S,310560,280488,153842,133235,287908,269280,50987,11784,2830,96486,10219,,,,,,,,,,,,,
Garza,1,4200,3829,2716,2085,5587,5325,719,33,75,2197,0,,,,,,,,,,,,,
Gillespie,8,31400,21251,11843,10116,23486,22307,8110,1175,706,6815,681,,,,,,,,,,,,,
Glasscock,9/10,0,869,484,412,1170,1099,210,23,0,426,0,,,,,,,,,,,,,
Goliad,8,2400,4393,2442,2171,6651,6281,1832,39,135,2282,0,,,,,,,,,,,,,
Gonzales,8,11700,12443,7227,6459,17120,15937,3572,550,256,6356,693,,,,,,,,,,,,,
Gray,1,5500,10890,6288,5242,18191,16924,3531,689,315,6978,42,,,,,,,,,,,,,
Grayson,2/3,67740,74069,43863,37020,114863,107521,24182,9338,2131,40586,4254,,,,,,,,,,,,,
Gregg,4/5N,124925,71980,40224,33863,102834,95544,19451,7025,2324,37362,3988,,,,,,,,,,,,,
Grimes,7,4700,19101,11295,8876,24734,23245,5134,234,311,9653,771,,,,,,,,,,,,,
Guadalupe,8,91395,111280,66098,54217,139873,130517,23614,3801,1225,49282,3850,,,,,,,,,,,,,
Hale,1,14000,16516,9617,8166,27448,25476,4604,873,399,10561,1177,,,,,,,,,,,,,
Hall,1,0,1826,1055,896,2552,2406,711,27,72,978,0,,,,,,,,,,,,,
Hamilton,7,6100,5390,3174,2716,7223,6832,2146,481,296,2427,10,,,,,,,,,,,,,
Hansford,1,3400,3011,1771,1623,4355,3987,812,139,84,1616,295,,,,,,,,,,,,,
Hardeman,2/3,3800,2426,1382,1252,3383,3190,912,102,16,1146,0,,,,,,,,,,,,,
